carat,cut,color,clarity,depth,table,price,x,y,z,cut_encoded,color_encoded,clarity_encoded,diamond_type,price_per_carat,retailer_margin_rate,revenue_per_carat,value_tier,cut_clarity_score,certification_body,retailer_type,days_on_market,log_price,log_carat,log_price_per_carat,log_revenue_per_carat,diamond_type_encoded
2.01,Very Good,I,SI1,61.7,60.0,13464,7.99,8.12,4.97,2,1,2,natural,6698.507462686568,0.4,4019.1044776119406,Luxury,3.9286,GIA,Luxury,122,9.5078490052457,1.1019400787607843,8.809789289644987,8.299063170731053,1
0.4,Ideal,E,VS1,61.6,56.0,1125,4.78,4.73,2.93,4,5,4,lab_grown,2812.5,0.73,759.375,Mid,7.8571,IGI,Online,15,7.026426808699636,0.33647223662121295,7.942184538873334,6.633811732640869,0
0.38,Premium,D,SI2,61.1,58.0,812,4.68,4.62,2.84,3,6,1,lab_grown,2136.842105263158,0.73,576.9473684210527,Budget,4.4643,IGI,Online,14,6.70073110954781,0.32208349916911333,7.667552237250323,6.359482806431273,0
0.3,Very Good,H,SI2,63.2,55.0,485,4.29,4.26,2.7,2,2,1,lab_grown,1616.6666666666667,0.73,436.50000000000006,Budget,3.2143,GIA,Online,13,6.186208623900494,0.26236426446749106,7.388740060737106,6.08107670579767,0
1.01,Good,G,VVS2,62.4,59.0,7332,6.32,6.37,3.96,1,3,5,natural,7259.40594059406,0.4,4355.6435643564355,Premium,4.8214,GIA,Brick-and-Mortar,82,8.9001399880938,0.6981347220709844,8.890191020938051,8.379457215187001,1
0.31,Premium,I,SI1,61.5,59.0,523,4.37,4.35,2.68,3,1,2,lab_grown,1687.0967741935483,0.73,455.51612903225805,Budget,5.1786,GIA,Brick-and-Mortar,25,6.261491684321042,0.27002713721306015,7.431357004195943,6.123624031354475,0
2.01,Ideal,H,VS1,61.9,57.0,17983,8.15,8.05,5.01,4,2,4,natural,8946.766169154229,0.4,5368.059701492537,Luxury,7.8571,GIA,Luxury,120,9.797237752693418,1.1019400787607843,9.09915919007749,8.588408070027823,1
0.74,Fair,G,SI1,64.8,59.0,2060,5.63,5.6,3.64,0,3,2,lab_grown,2783.7837837837837,0.73,751.6216216216217,Mid,1.4286,GIA,Online,13,7.630946580890459,0.5538851132264376,7.931925513363277,6.623562606980811,0
0.41,Premium,E,VS2,62.1,58.0,935,4.75,4.78,2.96,3,5,3,lab_grown,2280.487804878049,0.73,615.7317073170732,Budget,5.8929,IGI,Brick-and-Mortar,13,6.8416154764775925,0.3435897043900769,7.732583055132066,6.424434095167535,0
1.01,Premium,H,SI2,60.3,60.0,4638,6.49,6.47,3.91,3,2,1,natural,4592.079207920792,0.4,2755.2475247524753,Mid,4.4643,GIA,Online,45,8.442254104751743,0.6981347220709844,8.432305929533243,7.921625441145764,1
0.8,Very Good,G,VS1,63.5,57.0,3381,5.87,5.91,3.74,2,3,4,natural,4226.25,0.4,2535.75,Mid,5.3571,GIA,Online,49,8.126222529458525,0.5877866649021191,8.349306942418538,7.8386390131591925,1
1.5,Very Good,J,VS1,61.7,58.0,8039,7.29,7.33,4.51,2,0,4,natural,5359.333333333333,0.4,3215.6,Premium,5.3571,IGI,Brick-and-Mortar,83,8.992184362173012,0.9162907318741551,8.586781441185915,8.076080180061547,1
0.36,Ideal,G,VVS2,61.8,54.0,794,4.59,4.61,2.84,4,3,5,lab_grown,2205.5555555555557,0.73,595.5000000000001,Budget,8.5714,GIA,Online,14,6.678342114654332,0.3074846997479606,7.699188006527946,6.391079241537971,0
0.51,Ideal,F,VVS1,61.7,57.0,2163,5.12,5.15,3.17,4,4,6,natural,4241.176470588235,0.4,2544.705882352941,Mid,9.2857,GIA,Online,35,7.679713639966372,0.412109650826833,8.352831735058073,7.842163250980345,1
0.72,Ideal,E,SI1,61.2,56.0,2666,5.79,5.75,3.53,4,5,2,natural,3702.777777777778,0.4,2221.6666666666665,Mid,6.4286,IGI,Brick-and-Mortar,41,7.888709524182015,0.5423242908253616,8.217108598765902,7.706462955202575,1
0.56,Good,E,VS2,62.3,63.0,1920,5.22,5.27,3.27,1,5,3,lab_grown,3428.5714285714284,0.73,925.7142857142858,Mid,3.3929,IGI,Brick-and-Mortar,13,7.560601162768557,0.44468582126144574,8.140190584414983,6.8316453041577425,0
0.63,Fair,H,VS1,57.3,62.5,1760,5.65,5.7,3.25,0,2,4,lab_grown,2793.6507936507937,0.73,754.2857142857143,Mid,2.8571,IGI,Online,17,7.473637108496206,0.48858001481867097,7.935462438123767,6.627096107180137,0
0.42,Ideal,F,SI1,61.6,55.0,838,4.85,4.83,2.98,4,4,2,lab_grown,1995.2380952380954,0.73,538.7142857142858,Budget,6.4286,GIA,Online,16,6.732210706467206,0.35065687161316933,7.599019735948808,6.291039899006142,0
0.82,Good,J,SI1,57.5,62.0,2033,6.2,6.25,3.58,1,0,2,lab_grown,2479.268292682927,0.73,669.4024390243903,Mid,2.6786,IGI,Online,12,7.617759576608505,0.598836501088704,7.816122015841158,6.5078781873241285,0
1.3,Good,D,SI2,57.1,63.0,6443,7.27,7.22,4.14,1,6,1,natural,4956.153846153846,0.4,2973.692307692307,Premium,1.9643,GIA,Luxury,78,8.770904744296866,0.832909122935104,8.50858703368055,7.997895886645115,1
0.5,Very Good,E,SI2,62.4,57.0,1154,5.03,5.07,3.15,2,5,1,lab_grown,2308.0,0.73,623.1600000000001,Mid,3.2143,GIA,Online,12,7.051855622955894,0.4054651081081644,7.744569809354496,6.4364067457583465,0
0.97,Good,H,SI1,62.1,60.0,4020,6.24,6.29,3.89,1,2,2,natural,4144.329896907217,0.4,2486.59793814433,Mid,2.6786,GIA,Online,37,8.299285906897275,0.6780335427498971,8.32973765352351,7.81907284037601,1
0.42,Very Good,F,VS1,60.9,58.0,910,4.84,4.88,2.96,2,4,4,lab_grown,2166.666666666667,0.73,585.0000000000001,Budget,5.3571,IGI,Online,13,6.814542897259958,0.35065687161316933,7.6814065992010425,6.373319789577013,0
0.3,Ideal,E,VS2,61.8,55.0,795,4.34,4.36,2.69,4,5,3,lab_grown,2650.0,0.73,715.5,Budget,7.1429,IGI,Online,14,6.679599185844383,0.26236426446749106,7.8826922062890254,6.574378247268227,0
0.4,Very Good,G,SI2,63.1,59.0,765,4.7,4.65,2.95,2,3,1,lab_grown,1912.5,0.73,516.375,Budget,3.2143,GIA,Luxury,10,6.641182169740591,0.33647223662121295,7.556689304865757,6.248767950068896,0
1.51,Premium,H,SI2,62.9,58.0,6511,7.31,7.26,4.58,3,2,1,natural,4311.920529801325,0.4,2587.1523178807947,Premium,4.4643,GIA,Brick-and-Mortar,79,8.781401907682376,0.9202827531436926,8.369370570742248,7.858699509329679,1
1.6,Ideal,H,SI2,62.1,56.0,9444,7.51,7.43,4.64,4,2,1,natural,5902.5,0.4,3541.5,Premium,5.7143,GIA,Brick-and-Mortar,89,9.15324077993561,0.9555114450274365,8.683300674347164,8.172587971564836,1
1.55,Very Good,E,SI1,62.4,58.0,10851,7.36,7.42,4.61,2,5,2,natural,7000.645161290322,0.4,4200.387096774193,Premium,3.9286,GIA,Luxury,72,9.292104673778823,0.9360933591703348,8.853900423465337,8.343170010883968,1
0.73,Ideal,G,SI1,61.9,55.0,3089,5.76,5.8,3.58,4,3,2,natural,4231.506849315068,0.4,2538.904109589041,Mid,6.4286,GIA,Luxury,49,8.035926369891792,0.5481214085096876,8.35054973227298,7.839881607169654,1
0.4,Ideal,E,VS1,62.0,54.0,1053,4.74,4.77,2.95,4,5,4,lab_grown,2632.5,0.73,710.7750000000001,Mid,7.8571,IGI,Online,8,6.960347729101308,0.33647223662121295,7.876069038923444,6.567761850233948,0
1.07,Good,D,SI2,61.0,62.0,4710,6.6,6.68,4.05,1,6,1,natural,4401.869158878504,0.4,2641.1214953271024,Mid,1.9643,GIA,Online,45,8.45765547870004,0.7275486072772778,8.390011688956845,7.879337470144208,1
0.46,Ideal,F,SI2,61.4,56.0,881,4.97,5.0,3.06,4,4,1,lab_grown,1915.2173913043478,0.73,517.1086956521739,Budget,5.7143,IGI,Online,14,6.782192056006791,0.3784364357202451,7.558108413109387,6.250185057413103,0
1.2,Premium,F,VS2,60.2,60.0,9442,6.91,6.82,4.13,3,4,3,natural,7868.333333333334,0.4,4721.0,Premium,5.8929,GIA,Luxury,78,9.153029005263068,0.7884573603642702,8.970728627954665,8.459987717645458,1
1.76,Ideal,I,VS1,62.0,57.0,11722,7.74,7.71,4.79,4,1,4,natural,6660.227272727273,0.4,3996.1363636363635,Premium,7.8571,GIA,Brick-and-Mortar,57,9.369308003071827,1.0152306797290587,8.804059021742123,8.293333474625832,1
0.3,Ideal,H,VS2,61.4,56.0,626,4.33,4.36,2.67,4,2,3,lab_grown,2086.666666666667,0.73,563.4000000000001,Budget,7.1429,IGI,Online,20,6.440946540632921,0.26236426446749106,7.643802293857303,6.335763219978659,0
0.92,Fair,E,SI1,66.8,55.0,4482,6.04,5.99,4.02,0,5,2,natural,4871.739130434782,0.4,2923.043478260869,Mid,1.4286,GIA,Online,50,8.40804774415544,0.6523251860396903,8.491411507742312,7.980722690205382,1
0.91,Good,E,SI2,63.9,61.0,3538,6.03,6.09,3.87,1,5,1,natural,3887.912087912088,0.4,2332.747252747253,Mid,1.9643,GIA,Online,45,8.171599480345463,0.6471032420585385,8.265884728580646,7.755230517671416,1
1.01,Very Good,G,SI1,62.4,58.0,4653,6.39,6.44,4.0,2,3,2,natural,4606.9306930693065,0.4,2764.158415841584,Mid,3.9286,AGS,Online,44,8.445482343862237,0.6981347220709844,8.43553416169606,7.924853205567168,1
0.56,Ideal,I,VVS1,61.1,55.0,1743,5.35,5.33,3.26,4,1,6,lab_grown,3112.4999999999995,0.73,840.3749999999999,Mid,9.2857,IGI,Brick-and-Mortar,11,7.463936604468925,0.44468582126144574,8.043502774312506,6.735037458330877,0
0.41,Premium,E,SI1,60.2,60.0,969,4.82,4.78,2.89,3,5,2,lab_grown,2363.4146341463415,0.73,638.1219512195123,Budget,5.1786,GIA,Online,16,6.877296071497429,0.3435897043900769,7.768285758301023,6.460095283147459,0
0.5,Premium,F,SI2,62.2,54.0,1094,5.14,5.08,3.18,3,4,1,lab_grown,2188.0,0.73,590.76,Mid,4.4643,IGI,Luxury,10,6.9985096422506015,0.4054651081081644,7.691200097522863,6.383101147279612,0
0.5,Premium,E,VS2,61.4,59.0,1746,5.13,5.09,3.14,3,5,3,lab_grown,3492.0,0.73,942.84,Mid,5.8929,IGI,Brick-and-Mortar,9,7.465655310134056,0.4054651081081644,8.158516244806831,6.849956660254765,0
1.0,Premium,D,VS1,61.9,55.0,8333,6.4,6.36,3.95,3,6,4,natural,8333.0,0.4,4999.8,Premium,6.6071,GIA,Brick-and-Mortar,82,9.0280988119824,0.6931471805599453,9.0280988119824,8.517353178617602,1
1.25,Premium,J,VS2,59.8,58.0,3751,7.02,6.96,4.18,3,0,3,lab_grown,3000.8,0.73,810.2160000000001,Mid,5.8929,IGI,Luxury,11,8.230044310126114,0.8109302162163288,8.006967387722215,6.698534356508284,0
0.91,Premium,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,3,3,1,lab_grown,3091.208791208791,0.73,834.6263736263736,Mid,4.4643,IGI,Brick-and-Mortar,22,7.942362237674335,0.6471032420585385,8.036640933691679,6.728181591685969,0
0.46,Very Good,G,VVS2,62.7,53.0,1216,4.93,4.96,3.1,2,3,5,lab_grown,2643.478260869565,0.73,713.7391304347826,Mid,6.0714,IGI,Online,10,7.104144092987527,0.3784364357202451,7.880229069965369,6.571917623580361,0
0.42,Ideal,D,SI2,62.0,54.0,660,4.8,4.85,2.99,4,6,1,lab_grown,1571.4285714285716,0.73,424.28571428571433,Budget,5.7143,IGI,Online,14,6.493753839851687,0.35065687161316933,7.360376563968078,6.052761211960463,0
0.32,Ideal,D,SI2,61.1,56.0,612,4.41,4.39,2.69,4,6,1,lab_grown,1912.5,0.73,516.375,Budget,5.7143,GIA,Online,15,6.418364935936212,0.2776317365982795,7.556689304865757,6.248767950068896,0
1.21,Premium,I,VS1,61.2,59.0,5540,6.86,6.84,4.19,3,1,4,natural,4578.512396694215,0.4,2747.1074380165287,Premium,6.6071,GIA,Brick-and-Mortar,84,8.61993026886735,0.7929925155296614,8.429347807836695,7.918667749381665,1
1.01,Premium,E,VS2,62.9,58.0,6335,6.47,6.37,4.04,3,5,3,natural,6272.277227722772,0.4,3763.366336633663,Premium,5.8929,IGI,Brick-and-Mortar,77,8.754002933494261,0.6981347220709844,8.744054180922676,8.233334822386382,1
0.51,Premium,F,VVS2,60.5,59.0,2093,5.15,5.17,3.12,3,4,5,natural,4103.921568627451,0.4,2462.3529411764707,Mid,7.3214,AGS,Online,43,7.646831391430482,0.412109650826833,8.319941915401309,7.809278685124652,1
0.9,Very Good,F,VS2,61.2,59.0,4186,6.2,6.26,3.81,2,4,3,natural,4651.111111111111,0.4,2790.6666666666665,Mid,4.6429,AGS,Online,51,8.339739766019143,0.6418538861723948,8.445076397942985,7.934394068025157,1
1.4,Ideal,J,SI1,62.1,57.0,6350,7.17,7.14,4.44,4,0,2,natural,4535.714285714286,0.4,2721.4285714285716,Premium,6.4286,GIA,Luxury,60,8.756367559802975,0.8754687373538999,8.419958303405993,7.909279618073063,1
2.14,Premium,I,SI1,59.5,59.0,15499,8.42,8.36,4.99,3,1,2,natural,7242.523364485981,0.4,4345.514018691589,Luxury,5.1786,GIA,Luxury,137,9.648595302907339,1.144222799920162,8.887863019556125,8.377129427796694,1
1.8,Ideal,H,VS1,62.0,57.0,16683,7.84,7.78,4.84,4,2,4,natural,9268.333333333334,0.4,5561.0,Luxury,7.8571,IGI,Luxury,110,9.722205455316836,1.0296194171811583,9.13446673939701,8.62371303479391,1
0.7,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,4,5,4,natural,4025.714285714286,0.4,2415.4285714285716,Mid,7.8571,GIA,Online,45,7.9441374911141125,0.5306282510621704,8.300706008673192,7.7900459321594955,1
0.42,Ideal,H,VVS2,62.0,57.0,1055,4.82,4.79,2.98,4,2,5,lab_grown,2511.904761904762,0.73,678.2142857142858,Mid,8.5714,IGI,Brick-and-Mortar,16,6.962243464266207,0.35065687161316933,7.829194638657815,6.520936667924186,0
0.5,Premium,F,VS2,62.8,61.0,1654,5.07,5.03,3.17,3,4,3,lab_grown,3308.0,0.73,893.1600000000001,Mid,5.8929,IGI,Online,21,7.411556287811163,0.4054651081081644,8.104401307921613,6.795884730077356,0
0.9,Very Good,E,SI2,63.4,62.0,3084,6.02,6.0,3.81,2,5,1,lab_grown,3426.6666666666665,0.73,925.2,Mid,3.2143,IGI,Online,13,8.034306936339489,0.6418538861723948,8.139635036561081,6.831090194046651,0
1.51,Ideal,G,VS1,60.8,57.0,14779,7.37,7.44,4.5,4,3,4,natural,9787.417218543047,0.4,5872.450331125828,Luxury,7.8571,GIA,Luxury,106,9.601030194502194,0.9202827531436926,9.188955049169348,8.678197530792641,1
0.27,Ideal,I,VVS2,62.0,54.5,412,4.15,4.19,2.58,4,1,5,lab_grown,1525.9259259259259,0.73,412.0,Budget,8.5714,GIA,Online,14,6.023447592961033,0.23901690047049992,7.331011794497754,6.023447592961033,0
1.26,Ideal,I,SI2,62.0,56.0,5363,7.0,6.94,4.32,4,1,1,natural,4256.349206349207,0.4,2553.809523809524,Premium,5.7143,GIA,Luxury,72,8.587465244401569,0.8153648132841945,8.35640199355357,7.845732949490696,1
0.36,Ideal,E,SI1,62.4,55.0,631,4.55,4.58,2.85,4,5,2,lab_grown,1752.7777777777778,0.73,473.25000000000006,Budget,6.4286,GIA,Online,22,6.448889394146858,0.3074846997479606,7.4695274703662315,6.161734608815124,0
0.76,Ideal,E,VS1,60.5,56.0,3649,5.94,5.99,3.61,4,5,4,natural,4801.315789473684,0.4,2880.7894736842104,Mid,7.8571,AGS,Online,48,8.202482446576537,0.5653138090500605,8.476853536691788,7.966166725204332,1
1.06,Ideal,F,SI1,62.1,57.0,5655,6.51,6.53,4.05,4,4,2,natural,5334.905660377358,0.4,3200.9433962264147,Premium,6.4286,AGS,Luxury,77,8.640472207576408,0.7227059828014898,8.582213907599844,8.071513215769683,1
0.7,Fair,E,SI2,64.6,53.0,2092,5.58,5.63,3.62,0,5,1,lab_grown,2988.571428571429,0.73,806.9142857142858,Mid,0.7143,IGI,Brick-and-Mortar,17,7.646353722445999,0.5306282510621704,8.002885321185357,6.6944559708572235,0
0.55,Ideal,D,SI1,60.9,57.0,1840,5.29,5.32,3.23,4,6,2,lab_grown,3345.454545454545,0.73,903.2727272727273,Mid,6.4286,GIA,Online,20,7.518064181233078,0.4382549309311553,8.115656719736526,6.807131004354043,0
1.4,Ideal,F,VVS1,61.9,57.0,16808,7.2,7.14,4.44,4,4,6,natural,12005.714285714286,0.4,7203.428571428572,Luxury,9.2857,GIA,Luxury,116,9.729669736233394,0.8754687373538999,9.39322129610458,8.882451195285444,1
0.31,Premium,G,VS2,61.5,60.0,544,4.31,4.34,2.66,3,3,3,lab_grown,1754.8387096774193,0.73,473.80645161290323,Budget,5.8929,IGI,Brick-and-Mortar,13,6.300785794663244,0.27002713721306015,7.470701918995534,6.16290725070744,0
0.74,Premium,F,SI2,59.6,58.0,2328,5.91,5.87,3.51,3,4,1,lab_grown,3145.945945945946,0.73,849.4054054054054,Mid,4.4643,GIA,Brick-and-Mortar,14,7.753194269884341,0.5538851132264376,8.054187720541279,6.745713183316809,0
0.33,Ideal,E,VS2,62.3,57.0,723,4.4,4.43,2.75,4,5,3,lab_grown,2190.909090909091,0.73,591.5454545454546,Budget,7.1429,IGI,Brick-and-Mortar,11,6.584791392385716,0.2851789422336624,7.692528174082458,6.384427586599136,0
0.3,Good,I,SI1,63.8,57.0,394,4.19,4.27,2.7,1,1,2,lab_grown,1313.3333333333335,0.73,354.6000000000001,Budget,2.6786,GIA,Online,19,5.978885764901122,0.26236426446749106,7.181084845209518,5.8738065036397495,0
1.51,Very Good,J,SI1,63.1,55.0,8049,7.25,7.32,4.6,2,0,2,natural,5330.463576158941,0.4,3198.2781456953644,Premium,3.9286,IGI,Online,89,8.99342737041261,0.9202827531436926,8.581381071616262,8.070680483870744,1
1.57,Ideal,G,SI1,61.8,55.0,11702,7.49,7.43,4.61,4,3,2,natural,7453.503184713375,0.4,4472.101910828025,Premium,6.4286,AGS,Luxury,74,9.367600498174767,0.9439058989071285,8.916573583088615,8.405837386725292,1
2.01,Very Good,H,SI1,62.8,59.0,17759,7.99,8.04,5.03,2,2,2,natural,8835.323383084578,0.4,5301.194029850747,Luxury,3.9286,GIA,Luxury,104,9.784704016546161,1.1019400787607843,9.086626162227544,8.57587598177551,1
1.3,Ideal,G,SI2,61.9,57.0,5169,7.01,6.95,4.32,4,3,1,natural,3976.153846153846,0.4,2385.6923076923076,Premium,5.7143,GIA,Online,79,8.550627967502475,0.832909122935104,8.288321728430782,7.777663714675369,1
2.0,Ideal,H,SI1,63.9,54.0,18440,7.92,8.0,5.1,4,2,2,natural,9220.0,0.4,5532.0,Luxury,6.4286,AGS,Luxury,129,9.822331725575118,1.0986122886681096,9.129238770539141,8.618485442898109,1
1.5,Premium,H,SI1,61.6,58.0,8669,7.33,7.38,4.53,3,2,2,natural,5779.333333333333,0.4,3467.6,Premium,5.1786,IGI,Online,77,9.067624069774588,0.9162907318741551,8.66221663013044,8.151506333316485,1
0.32,Ideal,F,VVS1,62.5,53.0,854,4.4,4.43,2.76,4,4,6,lab_grown,2668.75,0.73,720.5625,Budget,9.2857,IGI,Online,13,6.75110146893676,0.2776317365982795,7.889740114051655,6.581418999548815,0
1.08,Premium,D,SI1,62.8,58.0,6623,6.62,6.51,4.12,3,6,2,natural,6132.407407407407,0.4,3679.444444444444,Premium,5.1786,GIA,Brick-and-Mortar,91,8.798454696065095,0.7323678937132266,8.721505732150723,8.210788796817372,1
1.01,Premium,H,VS2,61.9,62.0,4559,6.45,6.37,3.97,3,2,3,natural,4513.861386138614,0.4,2708.3168316831684,Mid,5.8929,GIA,Online,51,8.425077902508432,0.6981347220709844,8.415129764635315,7.904451790463483,1
1.11,Very Good,F,VVS2,60.8,57.0,9792,6.7,6.73,4.08,2,4,5,natural,8821.621621621622,0.4,5292.9729729729725,Premium,6.0714,GIA,Brick-and-Mortar,73,9.189423123720795,0.7466879474879752,9.085074340846488,8.57432427755546,1
1.18,Premium,J,SI1,62.5,55.0,4460,6.82,6.74,4.24,3,0,2,natural,3779.661016949153,0.4,2267.7966101694915,Mid,5.1786,GIA,Online,44,8.403128235128264,0.7793248768009976,8.23765414553404,7.7270048422294515,1
0.91,Good,E,SI1,60.2,60.0,4523,6.17,6.26,3.74,1,5,2,natural,4970.32967032967,0.4,2982.197802197802,Mid,2.6786,GIA,Luxury,54,8.41715183723601,0.6471032420585385,8.511442622610161,8.00075109213794,1
1.01,Good,H,SI2,65.7,60.0,3926,6.17,6.19,4.06,1,2,1,natural,3887.128712871287,0.4,2332.2772277227723,Mid,1.9643,GIA,Brick-and-Mortar,53,8.27563105457801,0.6981347220709844,8.265683270194733,7.75502909381858,1
1.06,Very Good,H,VS2,60.7,59.0,5415,6.56,6.63,4.0,2,2,3,natural,5108.490566037735,0.4,3065.094339622641,Premium,4.6429,GIA,Online,95,8.59711281459211,0.7227059828014898,8.53885498469333,8.028159828567857,1
1.64,Premium,I,SI2,61.3,58.0,8743,7.62,7.58,4.66,3,1,1,natural,5331.09756097561,0.4,3198.6585365853657,Premium,4.4643,IGI,Brick-and-Mortar,75,9.076123029856374,0.9707789171582247,8.581499978388448,8.070799375777113,1
0.7,Good,D,VS1,60.4,63.0,3107,5.73,5.76,3.47,1,6,4,natural,4438.571428571428,0.4,2663.142857142857,Mid,4.1071,GIA,Brick-and-Mortar,37,8.041734711487537,0.5306282510621704,8.398313125670898,7.887637655276133,1
0.63,Premium,E,VS1,61.8,60.0,2064,5.51,5.49,3.4,3,5,4,lab_grown,3276.190476190476,0.73,884.5714285714287,Mid,6.6071,IGI,Brick-and-Mortar,13,7.632885505395133,0.48858001481867097,8.094741772182172,6.7862331186466065,0
0.35,Very Good,D,SI2,63.3,55.0,669,4.49,4.45,2.83,2,6,1,lab_grown,1911.4285714285716,0.73,516.0857142857144,Budget,3.2143,IGI,Online,19,6.507277712385012,0.30010459245033805,7.556129216730585,6.248208652421665,0
0.41,Ideal,E,VS1,61.5,56.0,1076,4.79,4.77,2.94,4,5,4,lab_grown,2624.390243902439,0.73,708.5853658536586,Mid,7.8571,GIA,Brick-and-Mortar,17,6.981934677156389,0.3435897043900769,7.872984828320062,6.564680807690347,0
0.7,Very Good,F,VVS1,63.3,62.0,3204,5.67,5.57,3.56,2,4,6,natural,4577.142857142858,0.4,2746.2857142857147,Mid,6.7857,GIA,Online,49,8.07246736935477,0.5306282510621704,8.429048705168249,7.918368690255534,1
0.31,Very Good,I,VVS1,63.1,59.0,732,4.31,4.25,2.7,2,1,6,lab_grown,2361.2903225806454,0.73,637.5483870967743,Budget,6.7857,IGI,Brick-and-Mortar,12,6.597145701886651,0.27002713721306015,7.767386903082358,6.459197455055085,0
0.72,Ideal,I,VS2,62.2,56.0,2511,5.69,5.75,3.56,4,1,3,lab_grown,3487.5,0.73,941.6250000000001,Mid,7.1429,IGI,Online,9,7.828834527588089,0.5423242908253616,8.157227123379291,6.848668536522811,0
0.47,Premium,E,VVS2,60.5,58.0,1833,5.05,5.0,3.04,3,5,5,natural,3900.0,0.4,2340.0,Mid,7.3214,IGI,Brick-and-Mortar,53,7.51425465281641,0.3852624007906449,8.268988209506656,7.75833346749091,1
0.65,Ideal,G,VVS1,61.9,56.0,3248,5.56,5.59,3.45,4,3,6,natural,4996.923076923077,0.4,2998.153846153846,Mid,9.2857,GIA,Online,44,8.0861025356691,0.5007752879124893,8.516777720504765,8.006085476584252,1
0.51,Good,G,VVS1,63.9,57.0,2027,5.08,5.06,3.24,1,3,6,natural,3974.5098039215686,0.4,2384.705882352941,Mid,5.5357,IGI,Luxury,46,7.614805364711073,0.412109650826833,8.287908271423662,7.777250326976299,1
0.38,Premium,G,VS2,59.7,62.0,918,4.68,4.66,2.79,3,3,3,lab_grown,2415.7894736842104,0.73,652.2631578947369,Budget,5.8929,IGI,Online,12,6.823286122355687,0.32208349916911333,7.7901952745864005,6.48198004640183,0
0.42,Ideal,E,VS2,62.2,55.0,958,4.79,4.83,2.99,4,5,3,lab_grown,2280.952380952381,0.73,615.857142857143,Budget,7.1429,GIA,Online,11,6.8658910748834385,0.35065687161316933,7.732786662961694,6.424637462019439,0
0.7,Ideal,E,VS2,62.1,57.0,2633,5.68,5.73,3.54,4,5,3,natural,3761.4285714285716,0.4,2256.8571428571427,Mid,7.1429,GIA,Online,58,7.876258882303226,0.5306282510621704,8.232819924539005,7.722171475594405,1
0.57,Ideal,G,VVS1,60.9,56.0,2612,5.37,5.41,3.28,4,3,6,natural,4582.456140350878,0.4,2749.4736842105267,Mid,9.2857,GIA,Online,52,7.868254265520613,0.4510756193602167,8.430208608326021,7.919528424631323,1
0.3,Premium,J,VS1,62.6,58.0,394,4.27,4.32,2.69,3,0,4,lab_grown,1313.3333333333335,0.73,354.6000000000001,Budget,6.6071,IGI,Online,16,5.978885764901122,0.26236426446749106,7.181084845209518,5.8738065036397495,0
1.22,Premium,D,SI2,61.9,60.0,6969,6.88,6.82,4.24,3,6,1,natural,5712.295081967213,0.4,3427.377049180328,Premium,4.4643,AGS,Brick-and-Mortar,73,8.84937050375457,0.7975071958841881,8.650551208356326,8.139842264678533,1
0.53,Very Good,E,VVS2,60.7,59.0,2297,5.19,5.28,3.18,2,5,5,natural,4333.962264150943,0.4,2600.3773584905657,Mid,6.0714,GIA,Brick-and-Mortar,29,7.739794458408701,0.4252677354043441,8.374468184251944,7.863796337005451,1
1.57,Ideal,G,VS2,61.7,56.0,14283,7.42,7.49,4.6,4,3,3,natural,9097.452229299362,0.4,5458.471337579617,Luxury,7.1429,GIA,Luxury,106,9.566895308714338,0.9439058989071285,9.115859593346523,8.605107239432026,1
0.5,Fair,F,VS1,62.9,68.0,1348,5.02,4.96,3.14,0,4,4,lab_grown,2696.0,0.73,727.9200000000001,Mid,2.8571,IGI,Online,12,7.207118856207756,0.4054651081081644,7.89989532313973,6.591563986617855,0
0.45,Good,G,VVS1,64.0,57.0,1254,4.86,4.82,3.1,1,3,6,lab_grown,2786.6666666666665,0.73,752.4,Mid,5.5357,GIA,Brick-and-Mortar,13,7.134890851565884,0.37156355643248307,7.932960204713416,6.624596295257941,0
0.35,Premium,E,SI1,62.7,57.0,788,4.52,4.47,2.82,3,5,2,lab_grown,2251.4285714285716,0.73,607.8857142857144,Budget,5.1786,IGI,Online,18,6.670766320845874,0.30010459245033805,7.7197642781821685,6.411630588827912,0
1.14,Premium,G,VS2,61.9,58.0,6256,6.72,6.68,4.15,3,3,3,natural,5487.7192982456145,0.4,3292.631578947369,Premium,5.8929,GIA,Luxury,75,8.741456115998364,0.76080582903376,8.610450228281712,8.099746058382578,1
0.4,Premium,D,SI1,60.9,60.0,689,4.74,4.78,2.9,3,6,2,lab_grown,1722.5,0.73,465.07500000000005,Budget,5.1786,IGI,Online,13,6.536691597591305,0.33647223662121295,7.45211238595692,6.144346565381525,0
0.53,Premium,F,SI2,60.5,60.0,1242,5.23,5.19,3.15,3,4,1,lab_grown,2343.396226415094,0.73,632.7169811320755,Mid,4.4643,GIA,Luxury,17,7.1252830915107115,0.4252677354043441,7.759783174984486,6.45160245277031,0
1.03,Ideal,D,VS1,61.8,56.0,8612,6.46,6.54,4.02,4,6,4,natural,8361.16504854369,0.4,5016.699029126214,Premium,7.8571,GIA,Brick-and-Mortar,59,9.061027968789174,0.708035793053696,9.031472649648494,8.520726746874553,1
